POSITION,GROUP,LEVEL,FIELD,TIME,CONTRACTOR,CONTRACTOR TYPE,OWNER,LABOR TYPE,UNION NUMBER,WAGE TYPE,BUILDING TYPE,CITY,STATE,DATE,TYPE,BILL RATE,BASE,FICA,FUTA,SUTA,WORK COMP,LIABILITY INS,TAX/INS,FRINGE BENEFITS,PER DIEM,SMALL TOOLS,OT,G&A (OH),PROFIT
CEMENT MASON,3-JOURNEY,,,REG,GORDON PRILL-INC,,LAM RESEARCH PROJECT,UNKNOWN,,,LAB/RESEARCH,SUNNYVALE,CA,2019-03-16,TRADE,,95.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,PRECAST,REG,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,43.09,2.67,0.34,2.59,3.02,,,34.94,,1.94,,,
CEMENT MASON,2-FOREMAN,,PRECAST,OT,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,64.64,4.01,0.52,3.88,4.52,,,34.94,,2.91,,,
CEMENT MASON,2-FOREMAN,,PRECAST,2T,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,86.18,5.34,0.69,5.17,6.03,,,34.94,,3.88,,,
CEMENT MASON,3-JOURNEY,,PRECAST,REG,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,37.86,2.35,0.3,2.27,2.65,,,34.94,,1.7,,,
CEMENT MASON,3-JOURNEY,,PRECAST,OT,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,56.79,3.52,0.45,3.41,3.98,,,34.94,,2.56,,,
CEMENT MASON,3-JOURNEY,,PRECAST,2T,INSULPRO PROJECTS,SUB,META,UNION,,BURDENED,DATA CENTER,BOISE,ID,2022-01-01,TRADE,,75.72,4.69,0.61,4.54,5.3,,,34.94,,3.41,,,
CEMENT MASON,2-FOREMAN,,,REG,MORTENSON,GC/CM,MSFA,UNION,,BURDENED,STADIUMS,MINNEAPOLIS,MN,2015-01-01,TRADE,,36.8,,,,,,11.38,16.66,,3.0,8.62,,
CEMENT MASON,3-JOURNEY,,,REG,MORTENSON,GC/CM,MSFA,UNION,,BURDENED,STADIUMS,MINNEAPOLIS,MN,2015-01-01,TRADE,,34.8,,,,,,10.77,16.66,,3.0,8.26,,
CEMENT MASON,3-JOURNEY,,,OT,FLINTCO,GC/CM,TESLA,OPEN SHOP,,BURDENED,MANUFACTURING-AUTOMOTIVE,AUSTIN,TX,2020-08-07,TRADE,,50.088236249999994,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,FLINTCO,GC/CM,TESLA,OPEN SHOP,,BURDENED,MANUFACTURING-AUTOMOTIVE,AUSTIN,TX,2020-08-07,TRADE,,26.31,2.0123325,0.02019230769230769,0.05668269230769231,,,,8.990977923076922,,,,2.6305,1.31525
CEMENT MASON,1-GENERAL FOREMAN,,,2T,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,88.72,6.78708,0.7097600000000001,2.48416,5.07,0.38,,18.44,,3.5488,,15.136776000000001,
CEMENT MASON,1-GENERAL FOREMAN,,,OT,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,66.54,5.090310000000001,0.53232,1.86312,5.07,0.38,,18.44,,2.6616000000000004,,12.069282000000001,
CEMENT MASON,1-GENERAL FOREMAN,,,REG,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,44.36,3.39354,0.35488000000000003,1.24208,5.07,0.38,,18.44,,1.7744,,9.001788000000001,
CEMENT MASON,2-FOREMAN,,,2T,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,85.0,6.5024999999999995,0.68,2.38,4.86,0.36,,18.44,,3.4,,14.5947,
CEMENT MASON,2-FOREMAN,,,OT,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,63.75,4.876875,0.51,1.7850000000000001,4.86,0.36,,18.44,,2.5500000000000003,,11.655824999999998,
CEMENT MASON,2-FOREMAN,,,REG,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,42.5,3.2512499999999998,0.34,1.19,4.86,0.36,,18.44,,1.7,,8.716949999999999,
CEMENT MASON,3-JOURNEY,,,2T,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,81.02,6.198029999999999,0.64816,2.26856,4.63,0.34,,18.44,,3.2408,,14.014266,
CEMENT MASON,3-JOURNEY,,,OT,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,60.77,4.648905,0.48616000000000004,1.7015600000000002,4.63,0.34,,18.44,,2.4308,,11.213691,
CEMENT MASON,3-JOURNEY,,,REG,GRAHAM,GC/CM,UNKNOWN,UNION,,BURDENED,UNKNOWN,MINNEAPOLIS,MN,2018-01-01,TRADE,,40.51,3.0990149999999996,0.32408,1.13428,4.63,0.34,,18.44,,1.6204,,8.411733000000002,
CEMENT MASON,2-FOREMAN,,,2T,BOVIS LEND LEASE,,WTC MEMORIAL,UNION,,,OTHER,NEW YORK,NY,2009-08-01,TRADE,,215.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,BOVIS LEND LEASE,,WTC MEMORIAL,UNION,,,OTHER,NEW YORK,NY,2009-08-01,TRADE,,215.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,BOVIS LEND LEASE,,WTC MEMORIAL,UNION,,,OTHER,NEW YORK,NY,2009-08-01,TRADE,,112.0,,,,,,,,,,,,
CEMENT MASON,1-GENERAL FOREMAN,,,2T,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,243.7,,,,,,,,,,,,
CEMENT MASON,1-GENERAL FOREMAN,,,OT,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,177.84,,,,,,,,,,,,
CEMENT MASON,1-GENERAL FOREMAN,,,REG,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,131.73,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,191.4,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,139.67,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,103.46,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,184.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,146.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,106.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,167.7,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,173.82,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,177.46,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,184.51,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,137.84,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,142.43,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,145.25,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,150.68,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,107.47,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,111.01,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,112.99,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,116.81,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,120.03,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,150.86,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,181.68,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,145.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,118.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,90.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,192.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,210.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,175.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,163.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,178.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,143.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,124.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,145.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,111.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,R&S,,,UNION,,,,SAN CARLOS,CA,2018-06-30,TRADE,,182.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,R&S,,,UNION,,,,SAN CARLOS,CA,2018-06-30,TRADE,,146.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,R&S,,,UNION,,,,SAN CARLOS,CA,2018-06-30,TRADE,,110.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,154.03,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,125.1,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,96.16,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,2T,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,150.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-07-01,TRADE,,135.0,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,98.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-01-28,TRADE,,28.0,2.14,0.17,0.56,,,,,,,59.09,4.2,1.4
CEMENT MASON,3-JOURNEY,,,OT,TESLA,GC/CM,,UNKNOWN,,BURDENED,,CORPUS CHRISTI,TX,2023-03-29,TRADE,,28.0,2.14,0.17,0.56,,,,,,,59.09,4.2,1.4
CEMENT MASON,3-JOURNEY,,,2T,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,145.78,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,106.38,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,BRADLEY CONCRETE,SUB,,UNKNOWN,,,,MILPITAS,CA,,TRADE,,78.8,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,132.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,108.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,DEVINCENZI CONCRETE CONSTRUCTION,SUB,,UNKNOWN,,,,SANTA ROSA,CA,,TRADE,,82.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,154.14,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,127.19,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,DOLAN CONCRETE,SUB,,UNKNOWN,,,,SANTA CLARA,CA,,TRADE,,100.26,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,165.71,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,138.5,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,111.29,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,134.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,109.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,84.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,137.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,153.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,113.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,126.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,89.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2017-08-01,TRADE,,113.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,MCGUIRE HESTER,,,UNKNOWN,,,,SACREMENTO,CA,2016-02-28,TRADE,,99.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,137.97,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,112.9,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,CASEY-FOGLI,,,UNKNOWN,,,,HAYWARD,CA,,TRADE,,87.83,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,136.21,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,114.55,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,E & S CONSTRUCTION,,,UNKNOWN,,,,LOS ANGELES,CA,,TRADE,,92.88,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,KIEWIT INFRASTRUCTURE WEST CO.,SUB,,UNKNOWN,,BURDENED,,BOISE,ID,2023-01-01,TRADE,,32.94,2.628612,,,2.463912,,,18.0,,,,5.295633843239999,6.746097362756399
CEMENT MASON,3-JOURNEY,,,OT,KIEWIT INFRASTRUCTURE WEST CO.,SUB,,UNKNOWN,,BURDENED,,BOISE,ID,2023-01-01,TRADE,,49.41,3.942918,,,3.695868,,,18.0,,,,7.09286076486,9.035581144134602
CEMENT MASON,3-JOURNEY,,,2T,KIEWIT INFRASTRUCTURE WEST CO.,SUB,,UNKNOWN,,BURDENED,,BOISE,ID,2023-01-01,TRADE,,65.88,5.257224,,,4.927824,,,18.0,,,,8.89008768648,11.3250649255128
CEMENT MASON,3-JOURNEY,,,2T,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,147.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,128.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,93.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,2T,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,144.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,122.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,JOSEPH J ALBANESE INC.,,,UNKNOWN,,,,SANTA CLARA,CA,2017-06-01,TRADE,,89.0,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,REG,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01,TRADE,,,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,,OT,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01,TRADE,,,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,REG,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01,TRADE,,,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,,OT,CLUNE CONSTRUCTION COMPANY LP,SUB,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,ALEXANDRIA,VA,2022-06-01,TRADE,,,,,,,,,,,,,,
CEMENT MASON,2-FOREMAN,,PRECAST,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
CEMENT MASON,3-JOURNEY,,PRECAST,REG,HOLDER,GC/CM,IRON MOUNTAIN,UNKNOWN,,BURDENED,DATA CENTER,PHOENIX,AZ,2022-06-01,TRADE,,,,,,,,,,,,,,
COMMISSIONING,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,ASSISTANT,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,MANAGER,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2022-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2023-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2024-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,,,REG,HOFFMAN,GC/CM,AMAT,GC PM,,BURDENED,SEMICONDUCTOR,SUNNYVALE,CA,2025-01-01,SUPERVISION,,,,,,,,,,,,,,
COMMISSIONING,,LEAD,AUTOMATION,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2018-06-01,SUPERVISION,,135.49814800000001,,,,,,,,,,,,
COMMISSIONING,,LEAD,AUTOMATION,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2017-06-01,SUPERVISION,,131.5516,,,,,,,,,,,,
COMMISSIONING,,LEAD,AUTOMATION,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2016-06-01,SUPERVISION,,127.72,,,,,,,,,,,,
COMMISSIONING,,LEAD,AUTOMATION,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2015-06-01,SUPERVISION,,124.0,,,,,,,,,,,,
COMMISSIONING,,LEAD,AUTOMATION,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2014-10-01,SUPERVISION,,124.0,,,,,,,,,,,,
COMMISSIONING,,LEAD,INSTRUMENTATION AND CONTROLS,REG,AG CONSULTING,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2018-06-01,SUPERVISION,,132.21996700000003,,,,,,,,,,,,
COMMISSIONING,,LEAD,INSTRUMENTATION AND CONTROLS,REG,AG CONSULTING,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2017-06-01,SUPERVISION,,128.36890000000002,,,,,,,,,,,,
COMMISSIONING,,LEAD,INSTRUMENTATION AND CONTROLS,REG,AG CONSULTING,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2016-06-01,SUPERVISION,,124.63000000000001,,,,,,,,,,,,
COMMISSIONING,,LEAD,INSTRUMENTATION AND CONTROLS,REG,AG CONSULTING,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2015-06-01,SUPERVISION,,121.0,,,,,,,,,,,,
COMMISSIONING,,LEAD,INSTRUMENTATION AND CONTROLS,REG,AG CONSULTING,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2014-10-01,SUPERVISION,,121.0,,,,,,,,,,,,
COMMISSIONING,,LEAD,EQUIPMENT,REG,VALSPEC,OWNER TEAM,GENENTECH,OWNER PM,,,MANUFACTURING-PHARMA,OCEANSIDE,CA,2018-06-01,SUPERVISION,,136.590875,,,,,,,,,,,,
